Title,Link,Content,Image
台企不知情 爆炸案再曝布局10年,https://tw.news.yahoo.com/%E7%9C%9F%E4%B8%BB%E9%BB%A8%E9%80%9A%E8%A8%8A%E8%A3%9D%E7%BD%AE%E9%80%A3%E7%92%B0%E7%88%86%E6%A1%88-%E5%89%8D%E4%BB%A5%E8%89%B2%E5%88%97%E6%83%85%E5%A0%B1%E4%BA%BA%E5%93%A1%E6%8A%AB%E9%9C%B2%E6%96%B0%E7%B4%B0%E7%AF%80-092505166.html,"（中央社華盛頓23日綜合外電報導）針對今年9月發生的真主黨（Hezbollah）通訊設備連環爆事件，近日退休的2名資深以色列情報人員接受美國媒體專訪，分享這項進行多年秘密行動的新細節。
美聯社報導，這2名前情報人員在昨晚播出的美國哥倫比亞廣播公司（CBS）節目「60分鐘」（60 Minutes）中接受訪問。為免身分曝光，他們戴上頭套，聲音也經過變聲處理。
化名為「麥可」（Michael）的前情報人員透露，在對講機裝內部裝設炸藥的行動始於10年前，真主黨一直沒有發現這些對講機是來自敵人以色列，直到今年9月，呼叫器連環爆的隔天，這些對講機才陸續被引爆。
另一位化名「嘉布瑞爾」（Gabriel）的退休情報人員指出，以國情報機構摩薩德（Mossad）發現真主黨向1家台灣企業訂購呼叫器後，呼叫器炸彈計畫的第2階段才於2022年啟動。
這些呼叫器的外殼需要稍微加大，以容納內藏的炸藥。為找出適當的炸藥量，以確保爆炸只會傷害真主黨戰士，而不影響近距離的其他人，以色列方面還利用假人進行多次測試。
摩薩德還測試多種鈴聲，以尋找1種聽起來具急迫性、讓人會迅速從口袋拿出呼叫器的鈴聲。
嘉布瑞爾提到，他們花了2週時間說服真主黨改用這種體積較大的呼叫器，其手段包括在YouTube投放假廣告，宣傳這種設備防塵、防水、電池壽命較長等優點。
他還提到摩薩德如何利用包括設址匈牙利等地的多家空殼公司，欺騙台灣金阿波羅公司（Gold Apollo），在不知情狀況下配合摩薩德的行動。
麥可表示：「我們創造了一個虛假的世界。」
嘉布瑞爾說：「他們（真主黨）向我們買東西的時候，完全不知道自己在向摩薩德買東西。我們創造了『楚門的世界』（The Truman Show），一切都是我們在幕後操控。」
「在他們的認知中，一切都很正常。所有事情看起來都完全符合規範，包括商家、行銷人員、工程師、店面，一切都很正常。」
截至今年9月，已有5000台呼叫器被分配到真主黨戰士的口袋裡。
以色列於9月17日發動呼叫器攻擊。嘉布瑞爾指出，這次行動的目標與其說是要殺死真主黨戰士，不如說是要「傳達訊息」。
他說：「如果有人（因呼叫器爆炸而）死掉，那就是死掉了。但如果有人受傷，就得送他們去醫院、照顧他們，這需要投入大量金錢和精力。之後，這些失去雙手或雙眼的人就會成為黎巴嫩活生生的證明，告訴其他人，『不要惹以色列』。」
「他們將成為以色列在中東立威的有力證據。」
真主黨和以色列之間的戰爭，肇因於巴勒斯坦伊斯蘭主義組織哈瑪斯（Hamas）去年10月7日在以色列南部發動致命攻擊，並於今年11月以停火協議告終。
麥可說：「我們希望他們感覺自己很脆弱，因為他們的確很脆弱。未來我們不能再使用呼叫器炸彈這招，因為已經用過了。我們已開始進行下一個計畫，而他們只能不斷猜測以色列的下一個目標是什麼。」（譯者：王嘉語/核稿：施施）1131223
財經中心／陳妍霖 李澤民 新北報導台灣詐騙集團太猖獗，產業規模高達千億，無論警方怎麼宣導，每天還是有人被騙，根據統計，光11月詐騙金額，就超過126億，等於每天被騙4.2億元，而財損最多縣市是新竹縣，而光是12月中旬，短短一周，台灣人被騙走31億，也被民眾戲稱，全台最賺錢的行業，就是詐騙。
YouTuber好味小姐20日於頻道「好味小姐腦波弱」發布耶誕禮物開箱影片，其中一款商品「桌上型苔蘚」被網友質疑涉及非法進口活體植物。對此，好味小姐團隊澄清，影片中的「桌上型苔蘚」是從台灣電商購買，且商家稱苔蘚為「台灣種植」，團隊今（23日）稍早再發表道歉聲明並下架影片。
美聯社今天(23)日報導，兩名近期退役的以色列情報特務分享了3個月前利用呼叫器和對講機炸彈，對黎巴嫩和敘利亞的真主黨(Hezbollah)武裝分子發動致命秘密行動的新細節。 在哈瑪斯(Hamas)2023年10月7日對以色列發動攻擊，引發雙方之間的戰爭後，真主黨幾乎立即開始攻擊以色列。 這兩位情報人員在美國哥倫比亞廣播公司(CBS)22日播出的新聞節目「60分鐘」中現身說法。他們戴上口罩並變聲，藉此隱藏身分。 其中一名特務表示，這項行動從10年前展開，使用的是裝有隱藏式炸彈的對講機，而真主黨並沒有意識到這些炸彈是向以色列購買的。這些對講機直到今年9月才被引爆，也就是安裝了誘殺裝置的呼叫器引爆的第二天。 這名匿名為「麥可」的特務說：「我們創造了一個虛假的世界」 美聯社報導指出，第二名特務說，以色列情報機構摩薩德(Mossad)在得知真主黨向一家台灣公司購買呼叫器時，在2022年展開這項計畫的第二階段，也就是使用安裝誘殺裝置的呼叫器。 這些呼叫器必須做得稍微大一點，以容納隱藏在裡面的炸彈。他們在假人身上進行了多次測試，找出只傷害真主黨戰士而不傷害附近其他任何人的適量炸藥。 摩薩德也測試了多
台北大巨蛋啟用後人潮帶動錢潮，讓原本沒落的東區商圈又重燃生機，店面空置率從新冠疫情時的30％降至10％，但也因此有部分房東藉機調漲明年的店面租金，東區商圈發展協會理事長韓修和證實，不少店家租金漲幅超過3成，一個月光房租成本就增加6～10萬元，讓有些店家決定不再續約、撤出商圈。
有民眾最近搭高鐵發現有人帶超大行李上車，阻礙乘客動線引發安全疑慮，在網路掀起話題。對此，台灣高鐵公司23日下午說明物品來源，且「單個」體積大小符合規定，但列車長發現仍會要求移開。
[周刊王CTWANT] 根據《ETtoday新聞雲》報導，警方23日上午9時40分接獲通報，中正區中華路二段一處民宅發生一氧化碳中毒事件，趕緊派員前往現場處理，抵達後發現，倒臥浴室內的陳男已明顯死亡，無轉送醫院的必要。家屬表示，今早發現陳男倒臥浴室裡，當時門窗緊閉，瓦斯氣味及一氧化碳味濃厚...
總統賴清德8月底提名張文貞出任司法院長，姚立明出任司法院副院長，以及何賴傑、陳運財、王碧芳、廖福特與劉靜怡共7位為司法院大法官人選；立法院會明天（24日）將進行司法院大法官人事同意權案投票。民進黨團今天表示，希望各黨評估專業性與適任性，而非政黨立場掛帥；國民黨團則說，會如期進行投票，但傾向全部投不同意票；民眾黨團則表示，明天上午會開黨團會議討論後做出決議，並且一致投票。
[NOWnews今日新聞]藍白上週五於立法院會強行輾壓通過《選罷法》、《憲訴法》與《財劃法》，對此總統賴清德當晚深夜即發文表態，稱在野無視民意、悖離人民作主真諦，並強調「民主的紛爭，要用更大的民主來解...
人工智慧（AI）晶片大廠輝達（NVIDIA）將擴大在台投資，外傳其首個海外總部將設址於台北市南港區。台北市產發局今天表示，對此極為重視，北市府已組成跨局處專案小組，積極了解其設址需求，全力協助促成。
【記者陳開明台北報導】媒體報導漁業署疑涉職場霸凌，有主管對女下屬下禁孕令。農業部長陳駿季23日表示，有收到此訊息，啟動正式調查，絕對不能容忍。 陳駿季出席「糧食產業全面升級計畫」記者會後，接受...
百萬網紅Toyz（劉偉健）涉毒遭判刑4年2個月，於今年5月入獄服刑。他入獄前透露將創立全新火鍋品牌，並取名為「鍋癮子」，地點選在台中市西屯區，23日終於正式開幕試營運，交由女友篠崎泫管理。特別邀請也自稱是「美食公道伯」的徐乃麟來台中開箱，沒想到乃哥品嘗到「竹炭炸豆腐」時，卻忍不住批評：「我咬下去沒有熱度，現在我批評它，下次我再來一定要熱騰騰的端上來」。
[周刊王CTWANT] 綜合日媒報導，檢方起訴書指出，這位現年50歲的長野縣前議員2021年9月29日凌晨1時44分至3時04分許，在長野縣鹽尻市住處壓迫妻子頸部致死，動機在於他希望和婚外情對象繼續發展感情，另外，他向妻子娘家借了4千萬日圓，約新台幣834萬元，她也因為擔心離婚後可能會被追討才下毒...
本日Yahoo焦點為您精選5則網友最關注的重點新聞、1.鄭明典：氣候狀態似乎回不去了 2.台北101股東撤資？賈永婕認飛日 3.日本2025旅遊規定 新制一覽 4.蔡壁如：已向盧秀燕辭市府顧問 5.向小孩宣講挨轟 王義川回應
義一名29歲莊姓男子涉嫌把母親抱起來重摔，送醫搶救10天不治，記者追查得知莊姓男子常跟母親要錢，要不到就拳打腳踢，雖然母親曾想聲請保護令，最後又心軟撤告，目前莊男已經被羈押，親友認為他毫無悔意，希望法官將他關越久越好。
立院三讀通過《選罷法》、《財劃法》及《憲法訴訟法》修正，民進黨不滿修法結果，對於將來該如何反制，民進黨人士評估，行政院長消極抵抗具體方式為「不副署」，民進黨立委許智傑更建議，3惡法的覆議和不信任案一起提。國民黨團書記長林思銘則表示，副署不是法律生效的必要要件，不管行政院長是否副署，總統仍要依法公布法律，不影響法律效力。
[周刊王CTWANT] 《瀟湘晨報》報導，爆料者潘女士表示，照片拍攝於12月8日，地點在廣州市美林商場；當時她正在洗手間上廁所，結果發現隔壁有人把東西放在地上，出於好奇，自己便湊近看了看，竟驚見有人把疑似山姆超市的蛋糕放在蹲廁地面上分裝，對方還帶有專業的蛋糕刀，讓她當場傻眼，於是拍...
[NOWnews今日新聞]立法院上周五在國民黨主導下，強行通過《公職人員選舉罷免法》、《財政收支劃分法》、《憲法訴訟法》，綠營痛批是毀憲三法。民進黨立委王義川周末到苗栗南庄演講，並說教育要從小做起，以...
《音速小子3》上周已在美國上映，首周票房以6200萬美元奪冠，創造該系列第二高首周票房，僅次於第二集的7210萬美元，接下來將迎接耶誕節和跨年，後勢看漲。
YouTuber「好味小姐」由夫妻檔脆脆、剪輯師阿斷及好友攝影師組成，頻道經常分享有關飼養寵物的知識經驗與好物開箱，...
北市中正區中華路二段一處民宅，今（23日）驚傳一氧化碳致死案，一名年約40歲的陳姓男子陳屍浴室，已明顯死亡、呈現屍僵，詳細死因仍待調查釐清。",
每天騙逾4億 被酸最賺錢行業,https://tw.news.yahoo.com/%E5%85%A8%E5%8F%B0%E6%9C%80%E8%B3%BA%E9%8C%A2%E8%A1%8C%E6%A5%AD-%E8%A9%90%E9%A8%99-%E5%A4%A9%E9%87%91%E9%A1%8D%E9%AB%98%E9%81%944-2%E5%84%84-043958883.html,"財經中心／陳妍霖 李澤民 新北報導
台灣詐騙集團太猖獗，產業規模高達千億，無論警方怎麼宣導，每天還是有人被騙，根據統計，光11月詐騙金額，就超過126億，等於每天被騙4.2億元，而財損最多縣市是新竹縣，而光是12月中旬，短短一周，台灣人被騙走31億，也被民眾戲稱，全台最賺錢的行業，就是詐騙。
無論是超商約面交，還是投資賺股利、買靈骨塔位，詐騙集團什麼都能騙，連聲音都能AI偽造，台灣詐騙太猖獗，產業規模高達千億，現在更被戲稱，全台最賺錢的行業，就是詐騙。
有民眾說，「如果說你得逞的話，一分鐘你可以賺個幾千萬也不一定啊」，還有人說「每天都聽說有人被詐騙啊，所以代表他們收入來源很穩定。」也有民眾說，一天到晚收到投資訊息，還有人說， 「越是聰明的人，他越容易被騙。」

全台最賺錢行業「詐騙」 一天金額高達4.2億（圖／翻攝自165打詐儀表板）

真的不誇張，看看數字就知道多驚人，根據165打詐儀表板顯示，光11月詐騙金額，就超過126億7500萬，等於每天被騙4.2億以上！比10月成長4.9%，財損最多縣市是新竹縣，光是12月15號到21號，短短一周，台灣人被騙走31億。
警政署刑事局預防科長林書立分析指出，唯一有變動的是新竹縣比較增加的部分，據我們的側面了解是，因為年關近了，有些商家收款沒有收到，所以就提告詐欺，那金額比較大，所以影響到整體的這個數據，另外最近觀察數位貨幣的部分，由於受到美國比特幣，在一個月之內從6萬塊漲到10萬塊的這個影響，台灣也出現了許多的這個數位貨幣的追求者，那因為追求數位貨幣的投資，導致部分的這個損失。

全台最賺錢行業「詐騙」 一天金額高達4.2億（圖／翻攝自165打詐儀表板）

而詐騙手法前五名也曝光，包括假投資、假買家、網路購物、中獎詐騙、假交友通通入列，投資詐騙更榮登第一名，警方提醒，現在年關將近，不少人拿到年終獎金，要小心，一不留神，就變成別人眼中的肥羊。

原文出處：全台最賺錢行業「詐騙」 一天金額高達4.2億
看更多相關新聞詐騙金額不減反增！上週台人遭詐逾30億「3縣市」最嚴重譚艾珍遭詐近百萬 任台南反詐大使分享切身之痛嘉縣7旬獨居婦陷愛情圈套遭詐財 警逮3嫌甜姊兒車手犯第18起詐騙才收押！宜蘭地院輕判10個月12人法律諮詢「近一半為詐騙」7旬嬤房子遭抵押借錢…律師不忍吐心聲
（中央社華盛頓23日綜合外電報導）針對今年9月發生的真主黨（Hezbollah）通訊設備連環爆事件，近日退休的2名資深以色列情報人員接受美國媒體專訪，分享這項進行多年秘密行動的新細節。
台北大巨蛋啟用後人潮帶動錢潮，讓原本沒落的東區商圈又重燃生機，店面空置率從新冠疫情時的30％降至10％，但也因此有部分房東藉機調漲明年的店面租金，東區商圈發展協會理事長韓修和證實，不少店家租金漲幅超過3成，一個月光房租成本就增加6～10萬元，讓有些店家決定不再續約、撤出商圈。
YouTuber好味小姐20日於頻道「好味小姐腦波弱」發布耶誕禮物開箱影片，其中一款商品「桌上型苔蘚」被網友質疑涉及非法進口活體植物。對此，好味小姐團隊澄清，影片中的「桌上型苔蘚」是從台灣電商購買，且商家稱苔蘚為「台灣種植」，團隊今（23日）稍早再發表道歉聲明並下架影片。
（中央社記者楊思瑞台南23日電）台南仁德區潭稅橋涵洞因雙向車道高低不對稱且狹窄，常有車禍發生且容易淹水，困擾地方50多年，改善工程去年底開始進行，預定明年1月16日完工，還給地方民眾安全雙線道。
生活中心／郭嘉柔報導詐騙事件層出不窮，即便政府、警方再三呼籲也難避免民眾上當。根據內政部警政署資料顯示，11月份全台詐騙財損高達126億7594.7萬元，其中又以新竹縣的增加幅度最大，光是一個月內就被騙了6.1億。進一步檢視12月15至12月21日的詐騙數據，能發現詐騙案件數為3943件，台人共被騙走31億1170.3萬元，雖然案件數相較上週少，但金額卻足足多了2億7291.4萬元。
總統賴清德8月底提名張文貞出任司法院長，姚立明出任司法院副院長，以及何賴傑、陳運財、王碧芳、廖福特與劉靜怡共7位為司法院大法官人選；立法院會明天（24日）將進行司法院大法官人事同意權案投票。民進黨團今天表示，希望各黨評估專業性與適任性，而非政黨立場掛帥；國民黨團則說，會如期進行投票，但傾向全部投不同意票；民眾黨團則表示，明天上午會開黨團會議討論後做出決議，並且一致投票。
DJ & Music國際音樂節於12月20日到22日在高雄夢時代對面舉行，3日票價最高1萬9800元，號稱可帶動約10億元經濟效益，然而最終變成只要發票就能入場，更有攤商慘賠直言「丟高雄的臉」。
人工智慧（AI）晶片大廠輝達（NVIDIA）將擴大在台投資，外傳其首個海外總部將設址於台北市南港區。台北市產發局今天表示，對此極為重視，北市府已組成跨局處專案小組，積極了解其設址需求，全力協助促成。
有民眾最近搭高鐵發現有人帶超大行李上車，阻礙乘客動線引發安全疑慮，在網路掀起話題。對此，台灣高鐵公司23日下午說明物品來源，且「單個」體積大小符合規定，但列車長發現仍會要求移開。
（中央社台北23日電）中共中央軍委主席習近平今天晉升一名上將，他向晉升上將軍銜的陸軍政治委員陳輝頒發命令狀。
在地經營近20年的薇閣精品旅館新竹館昨（22日）正式熄燈，最後一天上班日，有員工PO出關燈瞬間的畫面，感嘆地說不少員工靠著這份工作把孩子養大，看著新竹館停業，反酸「感謝地主讓我們50幾個家庭在年前失業」。
中信兄弟外野手陳子豪，今天正式以10年1.3億台幣的超大約，轉戰味全龍隊，陳子豪不但難得發文，還感性感謝所有球迷支持，他寫下：「接下來，也許球衣的顏色不同，也許帶給大家的感覺會不一樣，不管怎麼樣，我都會繼續努力，不辜負大家的期待，努力做個一樣好的陳子豪，千言萬語說不完，就說一句謝謝你們。」
立法院日前三讀通過修正財政收支劃分法部分條文，高雄市長陳其邁今天怒批財劃法修法勢必衝擊各項重要建設，且對高雄非常不公平，努力招商，反而分配的比例最少，他說，這真的是在懲罰高雄；陳其邁也強調，國民黨應該要說明清楚，若是蠻橫通過修法，令人無法接受。
[周刊王CTWANT] 根據《ETtoday新聞雲》報導，警方23日上午9時40分接獲通報，中正區中華路二段一處民宅發生一氧化碳中毒事件，趕緊派員前往現場處理，抵達後發現，倒臥浴室內的陳男已明顯死亡，無轉送醫院的必要。家屬表示，今早發現陳男倒臥浴室裡，當時門窗緊閉，瓦斯氣味及一氧化碳味濃厚...
嘉義市一名29歲莊姓男子日前因為和母親起爭執，將人推倒在路邊後逕自離開，導致母親陳婦住院10天後傷重不治，莊男被依殺人罪羈押；案發當天驚悚畫面曝光，莊男從後方將母親抱起、舉高，下一秒將人重摔在地，陳婦頭部遭受重擊，民眾發現後才緊急通報119，附近鄰居看到這影片，氣到大罵「夭壽」。
[周刊王CTWANT] 綜合陸媒報導，醫生查閱病史發現，廖男今年2月的腎功能檢查結果正常，如今腎功能突然出現異常，病理結果顯示，他患有急性腎小管損傷合併局竈間質性腎炎，部分腎小管內可見圓盤狀結晶，考慮是草酸鹽腎病。在醫生詢問下，患者這才回想起前段時間家中辣椒成熟，無辣不歡的他每天...
新北歡樂耶誕城熱門，大型活動時單日可吸20萬人次，不過上廁所也因此成為麻煩事，有網友就在社群抱怨板橋車站男廁在昨晚遭不少...
南部中心／鄭博暉、林俊明 台南市報導資深藝人譚艾珍，遭詐團以假檢察官辦案詐騙，被騙了近百萬！為此她沉思許久後，為了避免其他人受害，在女兒的鼓勵下將過程說出。也應邀出任台南市的反詐大使，現身說法說出自身經驗，呼籲民眾把防詐視作防疫，全民共同打詐！
美聯社今天(23)日報導，兩名近期退役的以色列情報特務分享了3個月前利用呼叫器和對講機炸彈，對黎巴嫩和敘利亞的真主黨(Hezbollah)武裝分子發動致命秘密行動的新細節。 在哈瑪斯(Hamas)2023年10月7日對以色列發動攻擊，引發雙方之間的戰爭後，真主黨幾乎立即開始攻擊以色列。 這兩位情報人員在美國哥倫比亞廣播公司(CBS)22日播出的新聞節目「60分鐘」中現身說法。他們戴上口罩並變聲，藉此隱藏身分。 其中一名特務表示，這項行動從10年前展開，使用的是裝有隱藏式炸彈的對講機，而真主黨並沒有意識到這些炸彈是向以色列購買的。這些對講機直到今年9月才被引爆，也就是安裝了誘殺裝置的呼叫器引爆的第二天。 這名匿名為「麥可」的特務說：「我們創造了一個虛假的世界」 美聯社報導指出，第二名特務說，以色列情報機構摩薩德(Mossad)在得知真主黨向一家台灣公司購買呼叫器時，在2022年展開這項計畫的第二階段，也就是使用安裝誘殺裝置的呼叫器。 這些呼叫器必須做得稍微大一點，以容納隱藏在裡面的炸彈。他們在假人身上進行了多次測試，找出只傷害真主黨戰士而不傷害附近其他任何人的適量炸藥。 摩薩德也測試了多
娛樂中心／郭嘉柔報導南韓知名女團BLACKPINK，由Jisoo、Jennie、Rosé、Lisa所組成，在樂壇留下〈As If It's Your Last〉、〈BOOMBAYAH〉、〈WHISTLE〉等知名作品，4人在2023年9月結束《Born Pink》世界巡迴演唱會之後，就只留下團體經紀約在YG娛樂，各自打拼個人事業。近期，Rosé發行個人首張正規專輯《rosie》，並如火如荼展開宣傳工作，還在首爾舉辦專輯簽售會，用心換上多套衣服，展現不同面貌，而其中一套還是北一女的綠色制服。照片曝光後，引發台灣網友討論。",
開箱「桌上型苔蘚」惹議 掀論戰,https://tw.news.yahoo.com/%E9%96%8B%E7%AE%B1-%E6%A1%8C%E4%B8%8A%E5%9E%8B%E8%8B%94%E8%98%9A-%E9%81%AD%E7%96%91%E9%81%95%E6%B3%95%E9%80%B2%E5%8F%A3-ytr%E8%87%B4%E6%AD%89%E8%AA%8D%E7%84%A1%E6%B3%95100-%E7%A2%BA%E8%AA%8D%E4%BE%86%E6%BA%90-074717675.html,"YouTuber好味小姐20日於頻道「好味小姐腦波弱」發布耶誕禮物開箱影片，其中一款商品「桌上型苔蘚」被網友質疑涉及非法進口活體植物。對此，好味小姐團隊澄清，影片中的「桌上型苔蘚」是從台灣電商購買，且商家稱苔蘚為「台灣種植」，團隊今（23日）稍早再發表道歉聲明並下架影片。
20日新影片中，好味小姐與團隊剪輯師阿斷介紹了多款耶誕禮物，其中包括由員工透過電商平台購買的「桌上型苔蘚」。然而，就有眼尖網友發現，包裝說明書採用簡體字，而進口活體植物可能違反規定。
在網友發文提醒下，相關事件爭議不斷延燒，網路上也掀起兩派論戰。有網友批評，好味小姐團隊在選購商品時忽略生產地與政治敏感性，甚至影片中出現了中國用語、中國製商品；另一派網友則認為，相關批評過於苛刻，這是「過度出征」，甚至帶有「紅衛兵感」，不應上升到政治議題、無限上綱。
面對質疑，好味小姐團隊第一時間於留言區解釋，苔蘚是由夥伴跟台灣電商平台購買，商家表示苔蘚為台灣種植，外包裝簡體字源於進口的種植盒。然而，此解釋仍無法平息質疑聲浪。團隊今（23日）再於社群發表聲明致歉，認為無法百分之百確認店家說法真實性，已下架影片，對此疏失深感歉意，並附上農業部動植物防疫檢疫署網站連結，提醒觀眾注意活體植物進口規範。
據農業部動植物防疫檢疫署網站指出，民眾購買植物或植物產品前，應確定相關輸入檢疫規定。如未依規定即擅自輸入者，最高可處新台幣15萬元罰鍰，屬禁止輸入者則涉及刑事責任，最高可處3年以下有期徒刑。
View this post on Instagram
A post shared by 好味小姐腦波弱跟Podcast (@ladyflavor_nowpo)

（中央社華盛頓23日綜合外電報導）針對今年9月發生的真主黨（Hezbollah）通訊設備連環爆事件，近日退休的2名資深以色列情報人員接受美國媒體專訪，分享這項進行多年秘密行動的新細節。
YouTuber「好味小姐」由夫妻檔脆脆、剪輯師阿斷及好友攝影師組成，頻道經常分享有關飼養寵物的知識經驗與好物開箱，...
[周刊王CTWANT] 根據《ETtoday新聞雲》報導，警方23日上午9時40分接獲通報，中正區中華路二段一處民宅發生一氧化碳中毒事件，趕緊派員前往現場處理，抵達後發現，倒臥浴室內的陳男已明顯死亡，無轉送醫院的必要。家屬表示，今早發現陳男倒臥浴室裡，當時門窗緊閉，瓦斯氣味及一氧化碳味濃厚...
財經中心／陳妍霖 李澤民 新北報導台灣詐騙集團太猖獗，產業規模高達千億，無論警方怎麼宣導，每天還是有人被騙，根據統計，光11月詐騙金額，就超過126億，等於每天被騙4.2億元，而財損最多縣市是新竹縣，而光是12月中旬，短短一周，台灣人被騙走31億，也被民眾戲稱，全台最賺錢的行業，就是詐騙。
台北大巨蛋啟用後人潮帶動錢潮，讓原本沒落的東區商圈又重燃生機，店面空置率從新冠疫情時的30％降至10％，但也因此有部分房東藉機調漲明年的店面租金，東區商圈發展協會理事長韓修和證實，不少店家租金漲幅超過3成，一個月光房租成本就增加6～10萬元，讓有些店家決定不再續約、撤出商圈。
有民眾最近搭高鐵發現有人帶超大行李上車，阻礙乘客動線引發安全疑慮，在網路掀起話題。對此，台灣高鐵公司23日下午說明物品來源，且「單個」體積大小符合規定，但列車長發現仍會要求移開。
美聯社今天(23)日報導，兩名近期退役的以色列情報特務分享了3個月前利用呼叫器和對講機炸彈，對黎巴嫩和敘利亞的真主黨(Hezbollah)武裝分子發動致命秘密行動的新細節。 在哈瑪斯(Hamas)2023年10月7日對以色列發動攻擊，引發雙方之間的戰爭後，真主黨幾乎立即開始攻擊以色列。 這兩位情報人員在美國哥倫比亞廣播公司(CBS)22日播出的新聞節目「60分鐘」中現身說法。他們戴上口罩並變聲，藉此隱藏身分。 其中一名特務表示，這項行動從10年前展開，使用的是裝有隱藏式炸彈的對講機，而真主黨並沒有意識到這些炸彈是向以色列購買的。這些對講機直到今年9月才被引爆，也就是安裝了誘殺裝置的呼叫器引爆的第二天。 這名匿名為「麥可」的特務說：「我們創造了一個虛假的世界」 美聯社報導指出，第二名特務說，以色列情報機構摩薩德(Mossad)在得知真主黨向一家台灣公司購買呼叫器時，在2022年展開這項計畫的第二階段，也就是使用安裝誘殺裝置的呼叫器。 這些呼叫器必須做得稍微大一點，以容納隱藏在裡面的炸彈。他們在假人身上進行了多次測試，找出只傷害真主黨戰士而不傷害附近其他任何人的適量炸藥。 摩薩德也測試了多
人工智慧（AI）晶片大廠輝達（NVIDIA）將擴大在台投資，外傳其首個海外總部將設址於台北市南港區。台北市產發局今天表示，對此極為重視，北市府已組成跨局處專案小組，積極了解其設址需求，全力協助促成。
總統賴清德8月底提名張文貞出任司法院長，姚立明出任司法院副院長，以及何賴傑、陳運財、王碧芳、廖福特與劉靜怡共7位為司法院大法官人選；立法院會明天（24日）將進行司法院大法官人事同意權案投票。民進黨團今天表示，希望各黨評估專業性與適任性，而非政黨立場掛帥；國民黨團則說，會如期進行投票，但傾向全部投不同意票；民眾黨團則表示，明天上午會開黨團會議討論後做出決議，並且一致投票。
[周刊王CTWANT] 綜合日媒報導，檢方起訴書指出，這位現年50歲的長野縣前議員2021年9月29日凌晨1時44分至3時04分許，在長野縣鹽尻市住處壓迫妻子頸部致死，動機在於他希望和婚外情對象繼續發展感情，另外，他向妻子娘家借了4千萬日圓，約新台幣834萬元，她也因為擔心離婚後可能會被追討才下毒...
新北歡樂耶誕城熱門，大型活動時單日可吸20萬人次，不過上廁所也因此成為麻煩事，有網友就在社群抱怨板橋車站男廁在昨晚遭不少...
不少人到餐廳用餐後，會到網路給評價，最近台南一間日式料理餐廳，老闆發文，剛睡醒看到Google傳來訊息，說我收到一則新的2星評論，原因是顧客抱怨，女友之前一直吵要到餐廳用餐，去吃飯時，女友一直偷看老闆...
國會近日修法《選罷法》、《憲訴法》和《財劃法》，朝野激烈衝突。國民黨立委徐巧芯與民進黨立委李坤城在議場內外多次針鋒相對，不僅飆罵互槓，徐巧芯比中指、議場內潑水行為也受到外界關注，她今（12/23）發文稱，「以牙還牙，加倍奉還」是她的信念，如今國民黨不再軟弱，現在不管文攻或武鬥，都不會再讓人小看。
[周刊王CTWANT] 「青鳥找戰犯！」臉書粉專「文思革」PO出截圖稱，「年輕的青鳥大喊不要衝，把老青鳥推開。現在老鳥住院了。鳥群尋人，要找年輕的青鳥出來負責。」只見Threads社群平台的轉發貼文截圖顯示，疑似有青鳥發文譴責同陣營的不明人士「嘴上喊著不要衝，結果先衝上去把老人家撞到住院...
上海台北雙城故事展畫作以上下對比的形式，呈現上海與台北的相似之處。
立院三讀通過《選罷法》、《財劃法》及《憲法訴訟法》修正，民進黨不滿修法結果，對於將來該如何反制，民進黨人士評估，行政院長消極抵抗具體方式為「不副署」，民進黨立委許智傑更建議，3惡法的覆議和不信任案一起提。國民黨團書記長林思銘則表示，副署不是法律生效的必要要件，不管行政院長是否副署，總統仍要依法公布法律，不影響法律效力。
瑞典檢方請求登上涉嫌破壞波羅的海海底電纜的中國貨船「伊鵬3號」調查，但未獲中方許可。而就在不久前，還有消息顯示中方曾允許丹麥、德國、瑞典等國的代表登船。
影／18歲青年練前空翻 頭撞地「脖子斷掉」人不動了
【記者陳開明台北報導】媒體報導漁業署疑涉職場霸凌，有主管對女下屬下禁孕令。農業部長陳駿季23日表示，有收到此訊息，啟動正式調查，絕對不能容忍。 陳駿季出席「糧食產業全面升級計畫」記者會後，接受...
[周刊王CTWANT] 據《每日經濟新聞》報導，周女士找了防水公司，施工人員告知，他們是透過打孔，把漏水膠注入孔中，填補漏水的空隙，以達到補漏的目的，而補漏膠分好幾種。她選了最貴了一款，1斤320元，按工人的說法，一般5到10斤就能補好，最貴不會超過20斤，也大概6000元左右。然而，工人最...",
